wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779209476.888621,0.0004546642303466797,hold-xy,0,0.0,0.0,0.0,0.0,0.0067266636,0.0015096627,0.0,0.0,0.0,0,0.0067266636,0.0015096627,0.037197914,0.010496859438717365,0.003911283798515797,-0.623842716217041,-0.7814696431159973,77.196072850299,0.004926919937133789,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043401718139648,111.86550903320312
1779209476.9706185,0.08245205879211426,hold-xy,0,0.0,-0.00025344922,-0.0013069159,0.0,0.0067266636,0.0015096627,1.3746321e-06,4.289858e-05,4.292059942154915e-05,0,0.006728038,0.0015525613,0.037167747,0.010483341291546822,0.004071967210620642,-0.6237971186637878,-0.7815053462982178,77.18956122365178,0.01555323600769043,49,1.3746321e-06,4.289858e-05,4.292059942154915e-05,5.7781062e-06,0.00018031918,0.00018041173028859338,-4.2135583e-05,-8.1713215e-06,0.000177112,3.43472e-05,4.043401718139648,111.82208251953125
1779209477.0521157,0.16394925117492676,hold-xy,0,0.0,0.00046761968,-0.0010605418,0.0,0.0067266636,0.0015096627,2.4599954e-05,3.83202e-05,4.553674665005076e-05,0,0.0067512635,0.0015479829,0.037172332,0.010237458162009716,0.004916118457913399,-0.6238651275634766,-0.7814494967460632,77.20054975242168,0.015026330947875977,50,2.4599954e-05,3.83202e-05,4.553674665005076e-05,8.8990404e-05,0.00010947818,0.00014108424454636957,-4.281785e-05,1.5499258e-05,0.00012647266,-6.2525425e-05,4.048680305480957,111.81224060058594
1779209477.1143763,0.2262098789215088,hold-xy,0,0.0,-0.00016010295,2.8173774e-05,0.0,0.0067266636,0.0015096627,9.611249e-07,1.341477e-05,1.3449157037038373e-05,0,0.0067276247,0.0015230775,0.037191607,0.010535318404436111,0.0031447221990674734,-0.6239328980445862,-0.7814006805419922,77.20853858172083,0.003942012786865234,51,9.611249e-07,1.341477e-05,1.3449157037038373e-05,-3.4395714e-05,-2.5234993e-05,4.26599347450156e-05,-1.3294643e-05,-2.0328007e-06,-3.222404e-05,2.7954988e-05,4.048680305480957,111.81224060058594
1779209477.2194273,0.33126091957092285,hold-xy,0,0.0,-0.00010781035,0.00018138526,0.0,0.0067266636,0.0015096627,-3.1851232e-07,6.0386956e-06,6.047089740646774e-06,0,0.006726345,0.0015157014,0.03719811,0.010126288048923016,0.0046066162176430225,-0.6239761710166931,-0.7813642024993896,77.21646278652082,0.020550012588500977,52,-3.1851232e-07,6.0386956e-06,6.047089740646774e-06,-2.8417548e-05,-4.268424e-05,5.1278665207125995e-05,-5.818538e-06,-1.6467892e-06,-4.7914127e-05,1.8268493e-05,4.048680305480957,111.80757141113281
1779209477.321362,0.4331955909729004,hold-xy,0,0.0,3.873679e-06,-0.00016498243,0.0,0.0067266636,0.0015096627,5.4873526e-06,1.6145408e-05,1.7052425904512052e-05,0,0.006732151,0.0015258081,0.037172005,0.010552383959293365,0.0033128380309790373,-0.6236975193023682,-0.781587541103363,77.1741792058313,0.02001500129699707,53,5.4873526e-06,1.6145408e-05,1.7052425904512052e-05,-2.8944778e-06,-2.8959403e-07,2.9089286269524924e-06,-1.6960697e-05,1.7663542e-06,-9.249076e-07,2.7579727e-06,4.048680305480957,111.7987060546875
1779209477.4034812,0.5153148174285889,hold-xy,0,0.0,-3.4779165e-05,0.00016372596,0.0,0.0067266636,0.0015096627,1.1418015e-06,4.336238e-06,4.484046141750243e-06,0,0.0067278054,0.001513999,0.037196126,0.010736032389104366,0.0028369866777211428,-0.623824954032898,-0.7814851999282837,77.19241106881798,0.010963201522827148,54,1.1418015e-06,4.336238e-06,4.484046141750243e-06,-1.6325253e-05,-3.9061015e-05,4.233528990617119e-05,-4.481464e-06,1.521463e-07,-4.170812e-05,7.260126e-06,4.048680305480957,111.82377624511719
1779209477.4852965,0.5971300601959229,hold-xy,0,0.0,0.0007038036,1.0154457e-05,0.0,0.0067266636,0.0015096627,2.8813258e-05,1.5916303e-06,2.8857185535118764e-05,0,0.006755477,0.0015112543,0.037236653,0.010717669501900673,0.002553387777879834,-0.6239304542541504,-0.7814021706581116,77.2076501287439,0.0011696815490722656,55,2.8813258e-05,1.5916303e-06,2.8857185535118764e-05,7.919069e-05,-3.633074e-05,8.712685376256593e-05,-7.931907e-06,2.7745664e-05,-1.7894705e-05,-8.5269385e-05,4.048680305480957,111.81929016113281
1779209477.5901523,0.7019858360290527,hold-xy,0,0.0,-4.171097e-05,-1.9645377e-06,0.0,0.0067266636,0.0015096627,5.669892e-06,6.2696636e-06,8.45318606929753e-06,0,0.0067323335,0.0015159324,0.037172094,0.010691340081393719,0.0030377537477761507,-0.6238633394241333,-0.7814543843269348,77.19821962724544,0.013230562210083008,56,5.669892e-06,6.2696636e-06,8.45318606929753e-06,-1.9387553e-05,-1.0307734e-05,2.195738055635838e-05,-7.370143e-06,4.139728e-06,-1.4347379e-05,1.662165e-05,4.048680305480957,111.80548858642578
1779209477.6734288,0.7852623462677002,hold-xy,0,0.0,-0.0005462988,-0.00022882866,0.0,0.0067266636,0.0015096627,-1.2105331e-05,1.8258579e-05,2.1906957218817197e-05,0,0.006714558,0.0015279213,0.037183054,0.01007129903882742,0.0044091977179050446,-0.623846709728241,-0.7814694046974182,77.19725313170926,0.0055387020111083984,57,-1.2105331e-05,1.8258579e-05,2.1906957218817197e-05,-7.2191295e-05,3.2322227e-05,7.909683462972744e-05,-1.5122163e-05,-1.5850392e-05,1.5521407e-05,7.755898e-05,4.043401718139648,111.82498931884766
1779209477.7760773,0.8879108428955078,hold-xy,0,0.0,-5.940473e-05,0.00010955802,0.0,0.0067266636,0.0015096627,-1.2405217e-06,3.7457794e-06,3.945853176310839e-06,0,0.006725423,0.0015134085,0.037197642,0.0106342863291502,0.003231116570532322,-0.6237289905548096,-0.7815616726875305,77.17870607405531,0.019052982330322266,58,-1.2405217e-06,3.7457794e-06,3.945853176310839e-06,-1.3966099e-05,-2.6220328e-05,2.9707869783272944e-05,-3.3771005e-06,-2.040821e-06,-2.8665805e-05,7.7993045e-06,4.043401718139648,111.85466766357422
1779209477.8776731,0.989506721496582,hold-xy,0,0.0,-0.00031472946,0.0001801423,0.0,0.0067266636,0.0015096627,-1.2876466e-05,1.6372651e-06,1.298013884847683e-05,0,0.006713787,0.0015113,0.037212778,0.010343499481678009,0.0035007894039154053,-0.6239959597587585,-0.7813512682914734,77.21814348747216,0.0174560546875,59,-1.2876466e-05,1.6372651e-06,1.298013884847683e-05,-4.3604046e-05,-2.448406e-05,5.00078196475798e-05,1.2520924e-06,-1.2919609e-05,-3.3524277e-05,3.710667e-05,4.048680305480957,111.85299682617188
1779209477.9592006,1.0710341930389404,hold-xy,0,0.0,0.0005279353,-4.9123628e-08,0.0,0.0067266636,0.0015096627,1.7380342e-05,-1.7136335e-07,1.7381186554865572e-05,0,0.006744044,0.0015094914,0.03719407,0.010696923360228539,0.002880327869206667,-0.6238763332366943,-0.7814445495605469,77.1999869731338,0.007043123245239258,60,1.7380342e-05,-1.7136335e-07,1.7381186554865572e-05,6.820463e-05,-2.3040368e-05,7.199118171670799e-05,-3.6834874e-06,1.6986394e-05,-7.35715e-06,-7.161427e-05,4.043401718139648,111.8402099609375
1779209478.0437884,1.1556220054626465,hold-xy,0,0.0,0.00022532584,-0.00022281882,0.0,0.0067266636,0.0015096627,1.2697652e-05,7.9814345e-06,1.4997788338127942e-05,0,0.006739361,0.0015176442,0.03718967,0.010712074115872383,0.0027227415703237057,-0.6238861680030823,-0.7814371585845947,77.20129591907865,0.018922090530395508,61,1.2697652e-05,7.9814345e-06,1.4997788338127942e-05,2.8422248e-05,1.7510558e-05,3.3383287293497276e-05,-1.0595995e-05,1.06140715e-05,2.3371775e-05,-2.3837027e-05,4.043401718139648,111.8402099609375
1779209478.1088533,1.220686912536621,hold-xy,0,0.0,-0.00018048106,0.0002755307,0.0,0.0067266636,0.0015096627,-3.0901283e-06,-4.6119094e-06,5.551450363940024e-06,0,0.0067235734,0.0015050508,0.03719513,0.010534290224313736,0.003389395773410797,-0.6237918138504028,-0.7815122008323669,77.18807846634664,0.006510734558105469,62,-3.0901283e-06,-4.6119094e-06,5.551450363940024e-06,-4.1237137e-05,-3.6505975e-05,5.507438334658885e-05,5.182328e-06,-1.990497e-06,-4.4741486e-05,3.211522e-05,4.048680305480957,111.7906723022461
1779209478.190971,1.3028044700622559,hold-xy,0,0.0,-3.9012702e-05,-0.00035777956,0.0,0.0067266636,0.0015096627,3.900379e-06,1.2546778e-05,1.313904818398526e-05,0,0.006730564,0.0015222095,0.037176404,0.010580118745565414,0.0032791164703667164,-0.6238222718238831,-0.7814878225326538,77.19243519828525,0.017099857330322266,63,3.900379e-06,1.2546778e-05,1.313904818398526e-05,4.5314482e-07,4.6411697e-05,4.641390955100079e-05,-1.3099239e-05,1.0220026e-06,4.535743e-05,9.846546e-06,4.043401718139648,111.81348419189453
1779209478.2548869,1.36672043800354,hold-xy,0,0.0,0.00014612426,-0.00049877947,0.0,0.0067266636,0.0015096627,1.0794029e-05,1.7933547e-05,2.0931392133039283e-05,0,0.0067374576,0.0015275963,0.037195407,0.010832486674189568,0.002193156164139509,-0.6237998604774475,-0.7815060615539551,77.18821289268344,0.00898885726928711,64,1.0794029e-05,1.7933547e-05,2.0931392133039283e-05,2.9029987e-05,5.492466e-05,6.212454048555864e-05,-1.9880636e-05,6.5485497e-06,5.9994618e-05,-1.6127753e-05,4.043401718139648,111.82460021972656
1779209478.3598754,1.4717090129852295,hold-xy,0,0.0,-0.000693196,0.00024746088,0.0,0.0067266636,0.0015096627,-2.7481467e-05,-7.76723e-07,2.749244048915417e-05,0,0.006699182,0.001508886,0.037226677,0.010107548907399178,0.003996375948190689,-0.6240509152412415,-0.7813080549240112,77.2267345890086,0.011002063751220703,65,-2.7481467e-05,-7.76723e-07,2.749244048915417e-05,-9.118771e-05,-1.606171e-05,9.259145119887596e-05,6.833474e-06,-2.6629643e-05,-3.582523e-05,8.5379914e-05,4.043401718139648,111.8601303100586
1779209478.441135,1.5529685020446777,hold-xy,0,0.0,-0.00024648642,-0.0017003387,0.0,0.0067266636,0.0015096627,1.322478e-07,6.631389e-05,6.631402475945552e-05,0,0.006726796,0.0015759766,0.037169144,0.01028047688305378,0.0046998076140880585,-0.6236553192138672,-0.7816177010536194,77.16951868452642,0.001245737075805664,66,1.322478e-07,6.631389e-05,6.631402475945552e-05,2.7187016e-05,0.00020989623,0.00021164962276051927,-6.468749e-05,-1.4597198e-05,0.00021069276,2.0102887e-05,4.043401718139648,111.8601303100586
